,participant,condition_off,expName,test_offline,block_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,accuracy,Partz_no_partm.rt,security_1_7.keys,n_lang,n_lang_used,partiture,tendence_mix_lan,music_use,bilingual,ability_learn_l2,music_exp,BMRQ_score,age,sex,hand,group,education_level,mus_exp_age,info_index,sec_rate_merged
12724,s93,B,Unsyncopated_study2,testWhenL4Uns//r1.s1.0.wav,2.0,unsyncopated,a,s1,rule,rule,L4,m,0,1.2373,1.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Unsecure
12725,s93,B,Unsyncopated_study2,testWhenL4Uns//r2.s2.1.wav,2.0,unsyncopated,b,s2,rule,rule,L4,z,1,1.3333,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12726,s93,B,Unsyncopated_study2,testWhenL4Uns//r1.s1.2.wav,2.0,unsyncopated,a,s1,rule,rule,L4,m,0,0.7004,5.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12727,s93,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r2.s1.0.wav,2.0,unsyncopated,b,s1,no_rule,cat,L4,z,0,0.5331,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12728,s93,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r2.s1.0.wav,2.0,unsyncopated,b,s1,no_rule,dep,L4,z,0,0.111,5.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12729,s93,B,Unsyncopated_study2,testWhenL4Uns//r1.s2.1.wav,2.0,unsyncopated,a,s2,rule,rule,L4,m,0,2.3184,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12730,s93,B,Unsyncopated_study2,testWhenL4Uns//r2.s2.2.wav,2.0,unsyncopated,b,s2,rule,rule,L4,m,0,1.3532,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12731,s93,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,cat,L4,z,0,0.0705,6.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Secure
12732,s93,B,Unsyncopated_study2,testWhenL4Uns//r1.s2.2.wav,2.0,unsyncopated,a,s2,rule,rule,L4,m,0,0.6599,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12733,s93,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,dep,L4,z,0,0.1012,5.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12734,s93,B,Unsyncopated_study2,testWhenL4Uns//r2.s2.0.wav,2.0,unsyncopated,b,s2,rule,rule,L4,z,1,1.384,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12735,s93,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r2.s2.0.wav,2.0,unsyncopated,b,s2,no_rule,cat,L4,z,0,0.8346,2.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Unsecure
12736,s93,B,Unsyncopated_study2,testWhenL4Uns//cat_viol.r1.s2.0.wav,2.0,unsyncopated,a,s2,no_rule,cat,L4,m,1,2.684,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12737,s93,B,Unsyncopated_study2,testWhenL4Uns//r2.s1.0.wav,2.0,unsyncopated,b,s1,rule,rule,L4,z,1,0.7863,5.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12738,s93,B,Unsyncopated_study2,testWhenL4Uns//r2.s1.1.wav,2.0,unsyncopated,b,s1,rule,rule,L4,z,1,2.9856,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12739,s93,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r1.s2.0.wav,2.0,unsyncopated,a,s2,no_rule,dep,L4,z,0,0.8178,5.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12740,s93,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r2.s1.0.wav,2.0,unsyncopated,b,s1,no_rule,time,L4,z,0,0.7031,2.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Unsecure
12741,s93,B,Unsyncopated_study2,testWhenL4Uns//dep_viol.r2.s2.0.wav,2.0,unsyncopated,b,s2,no_rule,dep,L4,m,1,0.5707,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12742,s93,B,Unsyncopated_study2,testWhenL4Uns//time_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,time,L4,m,1,0.4839,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Uncertain
12743,s93,B,Unsyncopated_study2,testWhenL4Uns//r1.s1.1.wav,2.0,unsyncopated,a,s1,rule,rule,L4,m,0,0.2266,2.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,1,Unsecure
12744,s93,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r1.s1.0.wav,3.0,unsyncopated,a,s1,no_rule,dep,L2,z,0,0.7859,7.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Secure
12745,s93,RB+,Unsyncopated_study2,testConjL2Uns//r2.s1.2.wav,3.0,unsyncopated,b,s1,rule,rule,L2,m,0,0.6019,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12746,s93,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r2.s1.0.wav,3.0,unsyncopated,b,s1,no_rule,cat,L2,z,0,0.5418,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12747,s93,RB+,Unsyncopated_study2,testConjL2Uns//r1.s2.0.wav,3.0,unsyncopated,a,s2,rule,rule,L2,z,1,0.3166,2.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Unsecure
12748,s93,RB+,Unsyncopated_study2,testConjL2Uns//r2.s1.0.wav,3.0,unsyncopated,b,s1,rule,rule,L2,z,1,0.3168,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12749,s93,RB+,Unsyncopated_study2,testConjL2Uns//r1.s1.1.wav,3.0,unsyncopated,a,s1,rule,rule,L2,m,0,0.3854,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12750,s93,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r1.s1.0.wav,3.0,unsyncopated,a,s1,no_rule,time,L2,m,1,0.7981,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12751,s93,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r1.s2.0.wav,3.0,unsyncopated,a,s2,no_rule,time,L2,z,0,0.2377,6.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Secure
12752,s93,RB+,Unsyncopated_study2,testConjL2Uns//r1.s1.2.wav,3.0,unsyncopated,a,s1,rule,rule,L2,m,0,1.8718,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12753,s93,RB+,Unsyncopated_study2,testConjL2Uns//r1.s2.1.wav,3.0,unsyncopated,a,s2,rule,rule,L2,z,1,0.38,6.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Secure
12754,s93,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r1.s2.0.wav,3.0,unsyncopated,a,s2,no_rule,dep,L2,z,0,0.3661,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12755,s93,RB+,Unsyncopated_study2,testConjL2Uns//r2.s2.2.wav,3.0,unsyncopated,b,s2,rule,rule,L2,m,0,0.598,5.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12756,s93,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r2.s2.0.wav,3.0,unsyncopated,b,s2,no_rule,cat,L2,z,0,0.3211,1.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Unsecure
12757,s93,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r2.s2.0.wav,3.0,unsyncopated,b,s2,no_rule,dep,L2,m,1,0.6094,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12758,s93,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r2.s1.0.wav,3.0,unsyncopated,b,s1,no_rule,time,L2,m,1,0.2818,2.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Unsecure
12759,s93,RB+,Unsyncopated_study2,testConjL2Uns//r2.s1.1.wav,3.0,unsyncopated,b,s1,rule,rule,L2,z,1,1.9866,5.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12760,s93,RB+,Unsyncopated_study2,testConjL2Uns//r1.s2.2.wav,3.0,unsyncopated,a,s2,rule,rule,L2,m,0,1.2331,2.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Unsecure
12761,s93,RB+,Unsyncopated_study2,testConjL2Uns//r2.s2.0.wav,3.0,unsyncopated,b,s2,rule,rule,L2,m,0,0.8486,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12762,s93,RB+,Unsyncopated_study2,testConjL2Uns//dep_viol.r2.s1.0.wav,3.0,unsyncopated,b,s1,no_rule,dep,L2,m,1,0.7901,5.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12763,s93,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r1.s2.0.wav,3.0,unsyncopated,a,s2,no_rule,cat,L2,z,0,0.1356,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12764,s93,RB+,Unsyncopated_study2,testConjL2Uns//r2.s2.1.wav,3.0,unsyncopated,b,s2,rule,rule,L2,z,1,0.1336,6.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Secure
12765,s93,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r2.s2.0.wav,3.0,unsyncopated,b,s2,no_rule,time,L2,m,1,0.8041,2.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Unsecure
12766,s93,RB+,Unsyncopated_study2,testConjL2Uns//r1.s1.0.wav,3.0,unsyncopated,a,s1,rule,rule,L2,m,0,1.5993,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Uncertain
12767,s93,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r1.s1.0.wav,3.0,unsyncopated,a,s1,no_rule,cat,L2,z,0,1.0543,2.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,4,Unsecure
12768,s93,RB-,Unsyncopated_study2,testConjL1Syn//r1.s1.1.wav,4.0,syncopated,a,s1,rule,rule,L1,z,1,0.8738,5.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12769,s93,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r2.s1.0.wav,4.0,syncopated,b,s1,no_rule,cat,L1,m,1,0.3293,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12770,s93,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.1.wav,4.0,syncopated,b,s1,rule,rule,L1,z,1,0.4281,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12771,s93,RB-,Unsyncopated_study2,testConjL1Syn//r2.s2.1.wav,4.0,syncopated,b,s2,rule,rule,L1,z,1,0.3907,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12772,s93,RB-,Unsyncopated_study2,testConjL1Syn//r2.s2.0.wav,4.0,syncopated,b,s2,rule,rule,L1,z,1,0.8707,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12773,s93,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r2.s2.0.wav,4.0,syncopated,b,s2,no_rule,dep,L1,m,1,0.2636,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12774,s93,RB-,Unsyncopated_study2,testConjL1Syn//r1.s2.2.wav,4.0,syncopated,a,s2,rule,rule,L1,z,1,0.2866,5.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12775,s93,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r1.s1.0.wav,4.0,syncopated,a,s1,no_rule,cat,L1,m,1,0.1566,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12776,s93,RB-,Unsyncopated_study2,testConjL1Syn//r1.s2.1.wav,4.0,syncopated,a,s2,rule,rule,L1,z,1,0.0359,6.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Secure
12777,s93,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r2.s2.0.wav,4.0,syncopated,b,s2,no_rule,cat,L1,m,1,1.1461,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12778,s93,RB-,Unsyncopated_study2,testConjL1Syn//r2.s2.2.wav,4.0,syncopated,b,s2,rule,rule,L1,z,1,0.2824,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12779,s93,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.2.wav,4.0,syncopated,b,s1,rule,rule,L1,m,0,0.302,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12780,s93,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r1.s2.0.wav,4.0,syncopated,a,s2,no_rule,dep,L1,z,0,0.3568,5.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12781,s93,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r1.s2.0.wav,4.0,syncopated,a,s2,no_rule,time,L1,z,0,0.0884,7.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Secure
12782,s93,RB-,Unsyncopated_study2,testConjL1Syn//r1.s2.0.wav,4.0,syncopated,a,s2,rule,rule,L1,m,0,0.5851,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12783,s93,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r1.s2.0.wav,4.0,syncopated,a,s2,no_rule,cat,L1,z,0,0.6539,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12784,s93,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.0.wav,4.0,syncopated,b,s1,rule,rule,L1,m,0,0.2051,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12785,s93,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r1.s1.0.wav,4.0,syncopated,a,s1,no_rule,dep,L1,z,0,0.3487,3.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12786,s93,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r2.s2.0.wav,4.0,syncopated,b,s2,no_rule,time,L1,m,1,0.8889,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12787,s93,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r1.s1.0.wav,4.0,syncopated,a,s1,no_rule,time,L1,z,0,0.3128,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12788,s93,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r2.s1.0.wav,4.0,syncopated,b,s1,no_rule,dep,L1,m,1,0.606,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12789,s93,RB-,Unsyncopated_study2,testConjL1Syn//r1.s1.0.wav,4.0,syncopated,a,s1,rule,rule,L1,z,1,0.8686,2.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Unsecure
12790,s93,RB-,Unsyncopated_study2,testConjL1Syn//r1.s1.2.wav,4.0,syncopated,a,s1,rule,rule,L1,m,0,0.5855,4.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12791,s93,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r2.s1.0.wav,4.0,syncopated,b,s1,no_rule,time,L1,z,0,0.3947,5.0,4.0,2.0,yes,1.0,no,yes,4.0,yes,66.0,24.0,feminino,right,A,Bachelor degree,12.0,3,Uncertain
12792,s94,RB-,Unsyncopated_study2,testConjL1Syn//r2.s2.1.wav,1.0,syncopated,b,s2,rule,rule,L1,z,1,1.4952,7.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Secure
12793,s94,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r2.s1.0.wav,1.0,syncopated,b,s1,no_rule,cat,L1,z,0,1.565,7.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Secure
12794,s94,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r2.s1.0.wav,1.0,syncopated,b,s1,no_rule,time,L1,z,0,0.9291,6.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Secure
12795,s94,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r2.s2.0.wav,1.0,syncopated,b,s2,no_rule,time,L1,z,0,5.3944,3.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12796,s94,RB-,Unsyncopated_study2,testConjL1Syn//r1.s1.0.wav,1.0,syncopated,a,s1,rule,rule,L1,z,1,0.557,7.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Secure
12797,s94,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r2.s2.0.wav,1.0,syncopated,b,s2,no_rule,cat,L1,m,1,1.9518,4.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12798,s94,RB-,Unsyncopated_study2,testConjL1Syn//r1.s1.2.wav,1.0,syncopated,a,s1,rule,rule,L1,m,0,4.1084,4.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12799,s94,RB-,Unsyncopated_study2,testConjL1Syn//r1.s2.1.wav,1.0,syncopated,a,s2,rule,rule,L1,z,1,0.6044,5.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12800,s94,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r1.s2.0.wav,1.0,syncopated,a,s2,no_rule,dep,L1,z,0,0.6076,7.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Secure
12801,s94,RB-,Unsyncopated_study2,testConjL1Syn//r1.s2.2.wav,1.0,syncopated,a,s2,rule,rule,L1,z,1,1.8177,5.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12802,s94,RB-,Unsyncopated_study2,testConjL1Syn//r2.s2.0.wav,1.0,syncopated,b,s2,rule,rule,L1,z,1,0.5608,7.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Secure
12803,s94,RB-,Unsyncopated_study2,testConjL1Syn//r1.s2.0.wav,1.0,syncopated,a,s2,rule,rule,L1,z,1,0.9414,6.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Secure
12804,s94,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r1.s2.0.wav,1.0,syncopated,a,s2,no_rule,time,L1,m,1,2.226,3.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12805,s94,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r1.s1.0.wav,1.0,syncopated,a,s1,no_rule,cat,L1,z,0,1.6629,7.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Secure
12806,s94,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.1.wav,1.0,syncopated,b,s1,rule,rule,L1,z,1,2.0127,6.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Secure
12807,s94,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.2.wav,1.0,syncopated,b,s1,rule,rule,L1,m,0,3.1727,4.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12808,s94,RB-,Unsyncopated_study2,testConjL1Syn//time_viol.r1.s1.0.wav,1.0,syncopated,a,s1,no_rule,time,L1,z,0,1.0903,5.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12809,s94,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r2.s2.0.wav,1.0,syncopated,b,s2,no_rule,dep,L1,z,0,0.9925,5.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12810,s94,RB-,Unsyncopated_study2,testConjL1Syn//cat_viol.r1.s2.0.wav,1.0,syncopated,a,s2,no_rule,cat,L1,z,0,3.7397,4.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12811,s94,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r2.s1.0.wav,1.0,syncopated,b,s1,no_rule,dep,L1,z,0,1.1005,5.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12812,s94,RB-,Unsyncopated_study2,testConjL1Syn//dep_viol.r1.s1.0.wav,1.0,syncopated,a,s1,no_rule,dep,L1,m,1,1.8776,4.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12813,s94,RB-,Unsyncopated_study2,testConjL1Syn//r2.s2.2.wav,1.0,syncopated,b,s2,rule,rule,L1,m,0,3.2889,3.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12814,s94,RB-,Unsyncopated_study2,testConjL1Syn//r1.s1.1.wav,1.0,syncopated,a,s1,rule,rule,L1,m,0,1.8595,4.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Uncertain
12815,s94,RB-,Unsyncopated_study2,testConjL1Syn//r2.s1.0.wav,1.0,syncopated,b,s1,rule,rule,L1,m,0,3.0734,2.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,3,Unsecure
12816,s94,RB+,Unsyncopated_study2,testConjL2Uns//time_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,time,L2,z,0,3.2709,7.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,4,Secure
12817,s94,RB+,Unsyncopated_study2,testConjL2Uns//r1.s2.0.wav,2.0,unsyncopated,a,s2,rule,rule,L2,z,1,2.0105,7.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,4,Secure
12818,s94,RB+,Unsyncopated_study2,testConjL2Uns//cat_viol.r1.s1.0.wav,2.0,unsyncopated,a,s1,no_rule,cat,L2,z,0,2.5093,5.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,4,Uncertain
12819,s94,RB+,Unsyncopated_study2,testConjL2Uns//r2.s1.1.wav,2.0,unsyncopated,b,s1,rule,rule,L2,z,1,4.673,4.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,4,Uncertain
12820,s94,RB+,Unsyncopated_study2,testConjL2Uns//r2.s2.1.wav,2.0,unsyncopated,b,s2,rule,rule,L2,z,1,0.9492,7.0,3.0,2.0,no,2.0,no,yes,5.0,no,80.0,28.0,feminino,right,A,Master degree,,4,Secure
