Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,preguntas_musica1,BMRQ_answer.response,BMRQ_Score,bilingual
434,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,42,Online_whatL2//d.si.ñu12.222.444.wav,go,si,ñu,sil,du,ba,me,sil1,bi,to,sil2,['catch'],[0.6749000000354499],[0.6749000000354499],0.222,no_beat,0.4529000000354499,0.4529000000354499,"[""space""]",si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
435,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r2,43,Online_whatL2//d.si.ñu15.none.none.wav,su,te,mi,sil2,fe,ño,bi,sil,ra,cha,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
436,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,44,Online_whatL2//d.si.ñu5.none.none.wav,go,to,me,sil2,du,mi,ño,sil,ba,su,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
437,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,45,Online_whatL2//d.si.ñu6.none.none.wav,te,me,mi,sil2,go,su,to,sil,du,bi,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
438,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r2,46,Online_whatL2//d.si.ñu7.1332.0.wav,ñu,to,me,sil,fe,su,si,sil1,ra,bi,sil2,['catch'],[1.7628000000117936],[1.7628000000117936],1.332,no_beat,0.4308000000117935,0.4308000000117935,"[""space""]",si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
439,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,47,Online_whatL2//d.si.ñu4.1776.1110.wav,fe,su,to,sil,ra,ñu,cha,sil1,si,me,sil2,['miss'],,,1.776,beat,,,,si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
440,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,48,Online_whatL2//a.go.du29.none.none.wav,fe,ñu,mi,sil,ra,cha,su,sil2,te,bi,sil1,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
441,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,49,Online_whatL2//a.go.du28.0.888.wav,go,ñu,mi,sil,du,ba,ño,sil1,me,su,sil2,['catch'],[1.7296999999880427],[1.7296999999880427],0.888,beat,0.8416999999880427,0.8416999999880427,"[""space""]",du,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
442,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,50,Online_whatL2//a.go.du30.888.1776.wav,cha,me,te,sil,go,ba,mi,sil1,du,bi,sil2,['catch'],[2.4471000000239655],[2.4471000000239655],1.776,beat,0.6711000000239655,0.6711000000239655,"[""space""]",du,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
443,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r2,51,Online_whatL2//a.go.du31.none.none.wav,cha,su,mi,sil,fe,ño,si,sil2,ra,te,sil1,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
444,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,52,Online_whatL2//a.go.du9.none.none.wav,fe,ba,to,sil2,ra,mi,ño,sil,si,ñu,sil1,['-'],,,none,none,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
445,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,53,Online_whatL2//a.go.du11.1110.1998.wav,si,me,to,sil2,go,su,te,sil,du,mi,sil1,['catch'],[2.564800000011928],[2.564800000011928],1.998,no_beat,0.5668000000119282,0.5668000000119282,"[""space""]",du,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
446,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,54,Online_whatL2//a.go.du8.0.888.wav,go,su,mi,sil,du,ñu,ño,sil1,to,si,sil2,['miss'],,,0.888,beat,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
447,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,55,Online_whatL2//a.go.du10.0.888.wav,go,to,ño,sil,du,si,ba,sil2,ñu,me,sil1,['miss'],,,0.888,beat,,,,du,2,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
448,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,56,Online_whatL2//b.fe.ra24.none.none.wav,si,cha,su,sil2,go,mi,me,sil,du,bi,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
449,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r2,57,Online_whatL2//b.fe.ra26.1110.1998.wav,si,me,bi,sil2,fe,cha,te,sil,ra,to,sil1,['catch'],[1.8973999999761872],[1.8973999999761872],1.11,no_beat,0.7873999999761871,0.7873999999761871,"[""space""]",fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
450,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,58,Online_whatL2//b.fe.ra27.none.none.wav,mi,me,su,sil,go,cha,ño,sil2,du,te,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
451,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,59,Online_whatL2//b.fe.ra25.0.888.wav,fe,to,si,sil,ra,mi,su,sil2,cha,ño,sil1,['catch'],[0.6314000000356828],[0.6314000000356828],0.0,beat,0.6314000000356828,0.6314000000356828,"[""space""]",fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
452,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,60,Online_whatL2//c.cha.me10.222.1110.wav,fe,cha,ño,sil,ra,me,su,sil1,si,to,sil2,['catch'],[0.8875999999640953],[0.8875999999640953],0.222,no_beat,0.6655999999640954,0.6655999999640954,"[""space""]",cha,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
453,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r2,61,Online_whatL2//c.cha.me9.none.none.wav,te,to,si,sil2,fe,su,ñu,sil,ra,bi,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
454,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,62,Online_whatL2//c.cha.me8.1998.1332.wav,go,ñu,ño,sil2,du,me,mi,sil,cha,su,sil1,['miss'],,,1.998,no_beat,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
455,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r2,63,Online_whatL2//c.cha.me11.1332.0.wav,me,ba,si,sil2,fe,cha,ñu,sil,ra,bi,sil1,['catch'],[1.9604999999996835],[1.9604999999996835],1.332,no_beat,0.6284999999996834,0.6284999999996834,"[""space""]",cha,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
456,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,64,Online_whatL2//c.cha.me17.0.444.wav,cha,te,me,sil2,go,bi,ñu,sil,du,mi,sil1,['catch'],[0.9266999999881591],[0.9266999999881591],0.0,beat,0.9266999999881592,0.9266999999881592,"[""space""]",cha,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
457,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r2,65,Online_whatL2//c.cha.me18.none.none.wav,bi,to,ñu,sil,fe,ño,ba,sil1,ra,si,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
458,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,66,Online_whatL2//c.cha.me19.none.none.wav,go,su,bi,sil,du,ño,to,sil2,ñu,ba,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
459,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,67,Online_whatL2//c.cha.me16.none.none.wav,go,ñu,bi,sil2,du,to,te,sil,ño,mi,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
460,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,68,Online_whatL2//c.cha.me3.1332.444.wav,go,to,me,sil,du,si,cha,sil2,ño,te,sil1,['catch'],[2.461999999999989],[2.461999999999989],1.332,no_beat,1.129999999999989,1.129999999999989,"[""space""]",cha,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
461,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,69,Online_whatL2//c.cha.me2.none.none.wav,go,ba,si,sil2,du,mi,ñu,sil,bi,ño,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
462,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r2,70,Online_whatL2//c.cha.me1.1110.0.wav,me,mi,ba,sil,fe,cha,su,sil2,ra,ñu,sil1,['catch'],[1.5295999999639207],[1.5295999999639207],1.11,no_beat,0.4195999999639206,0.4195999999639206,"[""space""]",cha,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
463,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,71,Online_whatL2//c.cha.me0.1998.222.wav,fe,me,ño,sil,ra,su,si,sil2,cha,mi,sil1,['catch_delay'],[0.6787999999522218],[0.6787999999522218],1.998,no_beat,0.6787999999522218,0.6787999999522218,,cha,3,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
464,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,72,Online_whatL2//d.si.ñu2.none.none.wav,mi,ño,ba,sil,go,te,cha,sil1,du,su,sil2,['-'],[0.012799999952221697],[0.012799999952221697],none,none,,,"[""space""]",si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
465,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r2,73,Online_whatL2//d.si.ñu3.0.444.wav,si,ba,ñu,sil2,fe,te,cha,sil,ra,ño,sil1,['catch'],[0.5144000000359483],[0.5144000000359483],0.0,beat,0.5144000000359483,0.5144000000359483,"[""space""]",si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
466,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,74,Online_whatL2//d.si.ñu0.0.444.wav,si,mi,ñu,sil,go,ba,te,sil2,du,to,sil1,['catch'],[0.7468999999759944],[0.7468999999759944],0.0,beat,0.7468999999759944,0.7468999999759944,"[""space""]",si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
467,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r2,75,Online_whatL2//d.si.ñu1.none.none.wav,te,ño,bi,sil,fe,cha,to,sil1,ra,mi,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
468,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,76,Online_whatL2//d.si.ñu31.none.none.wav,fe,mi,ño,sil,ra,su,me,sil1,ba,te,sil2,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
469,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,77,Online_whatL2//d.si.ñu30.1332.222.wav,fe,ñu,te,sil2,ra,si,to,sil,bi,ba,sil1,['catch'],[1.7978000000121028],[1.7978000000121028],1.332,no_beat,0.4658000000121027,0.4658000000121027,"[""space""]",si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
470,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,78,Online_whatL2//d.si.ñu29.222.1110.wav,fe,si,me,sil,ra,ñu,ño,sil2,mi,te,sil1,['catch'],[0.7846999999883337],[0.7846999999883337],0.222,no_beat,0.5626999999883338,0.5626999999883338,"[""space""]",si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
471,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,79,Online_whatL2//d.si.ñu28.444.1554.wav,go,me,si,sil2,du,to,ñu,sil,te,mi,sil1,['catch'],[0.9965999999640189],[0.9965999999640189],0.444,no_beat,0.552599999964019,0.552599999964019,"[""space""]",si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
472,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,80,Online_whatL2//b.fe.ra20.none.none.wav,te,me,mi,sil,go,to,ñu,sil2,du,ba,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
473,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,81,Online_whatL2//b.fe.ra23.none.none.wav,te,ñu,me,sil,go,cha,ño,sil1,du,bi,sil2,['false alarm'],[2.6323000000120373],[2.6323000000120373],none,none,,,"[""space""]",fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
474,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,82,Online_whatL2//b.fe.ra21.0.888.wav,fe,bi,su,sil,ra,to,te,sil1,ba,ñu,sil2,['miss'],,,0.0,beat,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
475,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r2,83,Online_whatL2//b.fe.ra22.888.1776.wav,ba,me,cha,sil,fe,su,ño,sil1,ra,to,sil2,['miss'],,,0.888,beat,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
476,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,84,Online_whatL2//b.fe.ra17.none.none.wav,ñu,su,to,sil,go,te,bi,sil2,du,si,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
477,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,85,Online_whatL2//b.fe.ra19.0.888.wav,fe,si,ñu,sil,ra,me,su,sil2,cha,to,sil1,['miss'],,,0.0,beat,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
478,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,86,Online_whatL2//b.fe.ra16.0.1110.wav,fe,te,su,sil2,ra,si,ñu,sil,cha,mi,sil1,['miss'],,,0.0,beat,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
479,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,87,Online_whatL2//b.fe.ra18.none.none.wav,go,si,te,sil,du,to,ño,sil2,me,bi,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
480,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,88,Online_whatL2//d.si.ñu16.222.1332.wav,go,si,ba,sil2,du,ñu,te,sil,me,ño,sil1,['miss'],,,0.222,no_beat,,,,si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
481,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,89,Online_whatL2//d.si.ñu17.0.444.wav,si,me,ñu,sil,go,mi,cha,sil2,du,bi,sil1,['catch'],[2.195699999988392],[2.195699999988392],0.0,beat,,2.195699999988392,"[""space""]",si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
482,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,90,Online_whatL2//d.si.ñu18.222.444.wav,su,si,ñu,sil,go,te,me,sil2,du,ba,sil1,['miss'],,,0.222,no_beat,,,,si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
483,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,91,Online_whatL2//d.si.ñu19.1110.0.wav,ñu,mi,me,sil,go,si,su,sil2,du,cha,sil1,['catch'],[1.9474999999997635],[1.9474999999997635],1.11,no_beat,0.8374999999997634,0.8374999999997634,"[""space""]",si,4,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
484,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r2,92,Online_whatL2//b.fe.ra5.888.1776.wav,ñu,ño,mi,sil,fe,me,ba,sil1,ra,te,sil2,['catch'],[1.4158999999763182],[1.4158999999763182],0.888,beat,0.5278999999763182,0.5278999999763182,"[""space""]",fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
485,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s2,r1,93,Online_whatL2//b.fe.ra6.none.none.wav,si,su,te,sil2,go,ba,mi,sil,du,ñu,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
486,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,94,Online_whatL2//b.fe.ra4.none.none.wav,go,te,to,sil2,du,ño,me,sil,su,cha,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
487,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r1,95,Online_whatL2//b.fe.ra7.none.none.wav,go,cha,me,sil,du,bi,te,sil1,ñu,su,sil2,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
488,2023-07-30_17h24.25.873,Unsyncopated1,s4,30 ,feminino,right, España,CatalánCastellano,Upper secondary,no,yes,A,4,what,L2,unsyncopated,s1,r2,96,Online_whatL2//b.fe.ra1.0.1110.wav,fe,bi,ño,sil2,ra,ba,cha,sil,ñu,to,sil1,['catch'],[0.6682999999525236],[0.6682999999525236],0.0,beat,0.6682999999525236,0.6682999999525236,"[""space""]",fe,1,,,,,,,,,,,,,,,2 ,2.0,catalan,6.0,castellano,0.0,3.0,4.0,yes,no,yes,piano,10,,,59.0,yes
