Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,instr_3,age_M3,preguntas_musica1,BMRQ_answer.response,BMRQ_Score,bilingual
38,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,38,Online_conjL1_syn//c.ro.fo23.1110.1332.wav,ta,ne,cho,be,sil,ro,fo,zu,sil1,ni,sil2,['catch'],[1.9739999999999327],[1.9739999999999327],1.332,no_beat,0.6419999999999326,0.6419999999999326,"[""space""]",fo,3,testWhenL4Uns//cat_viol.r1.s1.0.wav,2.0,when,unsyncopated,a,s1,no_rule,cat,L4,z,0.5688,6.0,1.0,0.6188,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
39,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,39,Online_conjL1_syn//c.ro.fo21.none.none.wav,ze,zu,la,ta,sil,ne,cho,be,sil1,ni,sil2,['-'],,,none,none,,,,fo,3,testWhenL4Uns//dep_viol.r2.s1.0.wav,2.0,when,unsyncopated,b,s1,no_rule,dep,L4,m,0.5198,6.0,0.0,0.6186,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
40,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,40,Online_conjL1_syn//a.pu.ki12.0.666.wav,pu,zu,ni,ki,sil,ne,ro,fo,sil1,cho,sil2,['catch'],[0.7847999999969488],[0.7847999999969488],0.0,beat,0.7847999999969488,0.7847999999969488,"[""space""]",pu,1,testWhenL4Uns//cat_viol.r2.s1.0.wav,2.0,when,unsyncopated,b,s1,no_rule,cat,L4,z,0.2881,7.0,1.0,0.918,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
41,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,41,Online_conjL1_syn//a.pu.ki15.none.none.wav,ta,fo,ne,be,sil,la,ze,fa,sil1,cho,sil2,['-'],,,none,none,,,,pu,1,testWhenL4Uns//r2.s1.2.wav,2.0,when,unsyncopated,b,s1,rule,rule,L4,z,0.3834,6.0,1.0,1.0238,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
42,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,42,Online_conjL1_syn//a.pu.ki13.666.1554.wav,fa,ro,ne,pu,sil,fo,lu,ki,sil1,ni,sil2,['catch'],[1.2135000000000673],[1.2135000000000673],0.666,no_beat,0.5475000000000673,0.5475000000000673,"[""space""]",pu,1,testWhenL4Uns//r1.s2.2.wav,2.0,when,unsyncopated,a,s2,rule,rule,L4,m,0.7862,7.0,0.0,0.6345,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
43,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,43,Online_conjL1_syn//a.pu.ki14.none.none.wav,ta,ri,ze,be,sil,lu,fa,cho,sil1,fo,sil2,['-'],,,none,none,,,,pu,1,testWhenL4Uns//dep_viol.r1.s2.0.wav,2.0,when,unsyncopated,a,s2,no_rule,dep,L4,z,1.0819,6.0,1.0,0.7419,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
44,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,44,Online_conjL1_syn//d.ne.ni6.444.1110.wav,ta,zu,ne,be,sil,ni,ze,la,sil1,fa,sil2,['catch'],[1.7213000000119791],[1.7213000000119791],1.11,no_beat,0.611300000011979,0.611300000011979,"[""space""]",ni,4,testWhenL4Uns//r2.s2.0.wav,2.0,when,unsyncopated,b,s2,rule,rule,L4,m,0.8193,7.0,0.0,0.5011,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
45,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,45,Online_conjL1_syn//d.ne.ni5.none.none.wav,zu,ri,ze,pu,sil,cho,fa,ki,sil1,la,sil2,['-'],,,none,none,,,,ni,4,testWhenL4Uns//time_viol.r2.s2.0.wav,2.0,when,unsyncopated,b,s2,no_rule,time,L4,m,0.5675,6.0,0.0,0.4465,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
46,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,46,Online_conjL1_syn//d.ne.ni4.222.1332.wav,pu,ne,cho,ki,sil,ri,ni,ro,sil1,zu,sil2,['miss'],,,1.332,no_beat,,,,ni,4,testWhenL4Uns//r1.s2.1.wav,2.0,when,unsyncopated,a,s2,rule,rule,L4,m,0.7834,6.0,0.0,0.775,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
47,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,47,Online_conjL1_syn//d.ne.ni7.444.1110.wav,pu,lu,ne,ki,sil,ni,ri,ze,sil1,zu,sil2,['catch'],[1.664400000006026],[1.664400000006026],1.11,no_beat,0.5544000000060259,0.5544000000060259,"[""space""]",ni,4,testWhenL4Uns//cat_viol.r1.s2.0.wav,2.0,when,unsyncopated,a,s2,no_rule,cat,L4,z,0.5199,7.0,1.0,0.7398,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
48,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,48,Online_conjL1_syn//a.pu.ki19.none.none.wav,ta,fa,lu,be,sil,ne,fo,ri,sil1,ze,sil2,['-'],,,none,none,,,,pu,1,testConjL2Uns//time_viol.r2.s1.0.wav,3.0,conjunction_un,unsyncopated,b,s1,no_rule,time,L2,z,0.7872,7.0,0.0,0.8922,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
49,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,49,Online_conjL1_syn//a.pu.ki18.666.1554.wav,lu,ni,ri,pu,sil,ro,fo,ki,sil1,cho,sil2,['catch'],[1.3140000000000782],[1.3140000000000782],0.666,no_beat,0.6480000000000782,0.6480000000000782,"[""space""]",pu,1,testConjL2Uns//dep_viol.r2.s2.0.wav,3.0,conjunction_un,unsyncopated,b,s2,no_rule,dep,L2,m,0.3347,6.0,1.0,0.7004,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
50,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,50,Online_conjL1_syn//a.pu.ki17.none.none.wav,lu,fa,zu,ta,sil,la,ze,be,sil1,cho,sil2,['-'],,,none,none,,,,pu,1,testConjL2Uns//dep_viol.r1.s2.0.wav,3.0,conjunction_un,unsyncopated,a,s2,no_rule,dep,L2,m,1.0529,5.0,1.0,0.6057,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
51,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,51,Online_conjL1_syn//a.pu.ki16.none.none.wav,la,ze,fo,ta,sil,zu,lu,be,sil1,ne,sil2,['-'],,,none,none,,,,pu,1,testConjL2Uns//r2.s1.0.wav,3.0,conjunction_un,unsyncopated,b,s1,rule,rule,L2,z,0.3093,7.0,1.0,0.454,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
52,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,52,Online_conjL1_syn//b.ta.be15.none.none.wav,la,ni,lu,pu,sil,ri,cho,ki,sil1,fa,sil2,['-'],,,none,none,,,,be,2,testConjL2Uns//r1.s2.1.wav,3.0,conjunction_un,unsyncopated,a,s2,rule,rule,L2,z,0.3004,7.0,1.0,0.5186,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
53,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,53,Online_conjL1_syn//b.ta.be13.0.666.wav,ta,ni,fo,be,sil,ze,ne,fa,sil1,ri,sil2,['catch'],[1.3213999999909447],[1.3213999999909447],0.666,no_beat,0.6553999999909447,0.6553999999909447,"[""space""]",be,2,testConjL2Uns//dep_viol.r2.s1.0.wav,3.0,conjunction_un,unsyncopated,b,s1,no_rule,dep,L2,z,0.5695,6.0,0.0,0.3346,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
54,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,54,Online_conjL1_syn//b.ta.be12.none.none.wav,pu,ro,lu,ki,sil,ri,fa,ni,sil1,cho,sil2,['-'],,,none,none,,,,be,2,testConjL2Uns//r2.s2.2.wav,3.0,conjunction_un,unsyncopated,b,s2,rule,rule,L2,m,0.2563,6.0,0.0,0.8685,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
55,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,55,Online_conjL1_syn//b.ta.be14.0.666.wav,ta,la,fa,be,sil,ni,fo,ro,sil1,lu,sil2,['catch'],[1.2542999999968742],[1.2542999999968742],0.666,no_beat,0.5882999999968742,0.5882999999968742,"[""space""]",be,2,testConjL2Uns//r1.s2.0.wav,3.0,conjunction_un,unsyncopated,a,s2,rule,rule,L2,m,1.4083,6.0,0.0,0.3544,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
56,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,56,Online_conjL1_syn//d.ne.ni24.none.none.wav,lu,ro,la,ta,sil,fa,fo,be,sil1,zu,sil2,['-'],,,none,none,,,,ni,4,testConjL2Uns//r2.s2.0.wav,3.0,conjunction_un,unsyncopated,b,s2,rule,rule,L2,z,0.9746,7.0,1.0,0.5925,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
57,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,57,Online_conjL1_syn//d.ne.ni27.none.none.wav,ta,la,fo,be,sil,zu,cho,ze,sil1,ri,sil2,['-'],,,none,none,,,,ni,4,testConjL2Uns//r2.s1.2.wav,3.0,conjunction_un,unsyncopated,b,s1,rule,rule,L2,z,0.301,7.0,1.0,0.4384,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
58,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,58,Online_conjL1_syn//d.ne.ni26.none.none.wav,ze,zu,fa,pu,sil,cho,lu,ki,sil1,fo,sil2,['-'],,,none,none,,,,ni,4,testConjL2Uns//cat_viol.r2.s1.0.wav,3.0,conjunction_un,unsyncopated,b,s1,no_rule,cat,L2,z,0.2993,7.0,0.0,0.2357,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
59,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,59,Online_conjL1_syn//d.ne.ni25.222.1110.wav,ta,ne,ze,be,sil,ni,cho,la,sil1,lu,sil2,['catch'],[1.721100000008846],[1.721100000008846],1.11,no_beat,0.611100000008846,0.611100000008846,"[""space""]",ni,4,testConjL2Uns//cat_viol.r1.s1.0.wav,3.0,conjunction_un,unsyncopated,a,s1,no_rule,cat,L2,z,0.6279,7.0,0.0,0.3336,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
60,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,60,Online_conjL1_syn//d.ne.ni22.1110.0.wav,ni,ze,lu,ta,sil,ne,cho,be,sil1,zu,sil2,['miss'],,,0.0,beat,,,,ni,4,testConjL2Uns//time_viol.r1.s1.0.wav,3.0,conjunction_un,unsyncopated,a,s1,no_rule,time,L2,m,0.126,5.0,1.0,0.7786,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
61,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,61,Online_conjL1_syn//d.ne.ni23.0.444.wav,ne,fo,ni,pu,sil,ri,fa,ki,sil1,lu,sil2,['miss'],,,0.444,no_beat,,,,ni,4,testConjL2Uns//r2.s2.1.wav,3.0,conjunction_un,unsyncopated,b,s2,rule,rule,L2,z,0.1015,7.0,1.0,0.3006,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
62,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,62,Online_conjL1_syn//d.ne.ni20.none.none.wav,ze,lu,ro,ta,sil,fa,ri,be,sil1,cho,sil2,['-'],,,none,none,,,,ni,4,testConjL2Uns//cat_viol.r1.s2.0.wav,3.0,conjunction_un,unsyncopated,a,s2,no_rule,cat,L2,m,0.6846,5.0,1.0,0.3861,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
63,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,63,Online_conjL1_syn//d.ne.ni21.none.none.wav,pu,lu,fo,ki,sil,ze,cho,ro,sil1,zu,sil2,['-'],,,none,none,,,,ni,4,testConjL2Uns//cat_viol.r2.s2.0.wav,3.0,conjunction_un,unsyncopated,b,s2,no_rule,cat,L2,z,0.9194,6.0,0.0,0.3189,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
64,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,64,Online_conjL1_syn//d.ne.ni30.222.1110.wav,fa,ne,lu,ta,sil,ni,ri,be,sil1,ze,sil2,['catch'],[1.7483999999910793],[1.7483999999910793],1.11,no_beat,0.6383999999910792,0.6383999999910792,"[""space""]",ni,4,testConjL2Uns//r1.s1.2.wav,3.0,conjunction_un,unsyncopated,a,s1,rule,rule,L2,m,0.235,5.0,0.0,0.4125,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
65,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,65,Online_conjL1_syn//d.ne.ni28.none.none.wav,ta,lu,zu,be,sil,fa,la,ro,sil1,ri,sil2,['-'],,,none,none,,,,ni,4,testConjL2Uns//r2.s1.1.wav,3.0,conjunction_un,unsyncopated,b,s1,rule,rule,L2,z,0.1322,7.0,1.0,0.351,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
66,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,66,Online_conjL1_syn//d.ne.ni31.0.1110.wav,ne,zu,fa,pu,sil,ni,lu,ki,sil1,ro,sil2,['catch'],[1.8889000000058331],[1.8889000000058331],1.11,no_beat,0.778900000005833,0.778900000005833,"[""space""]",ni,4,testConjL2Uns//time_viol.r1.s2.0.wav,3.0,conjunction_un,unsyncopated,a,s2,no_rule,time,L2,m,0.7865,5.0,1.0,0.6691,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
67,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,67,Online_conjL1_syn//d.ne.ni29.0.444.wav,ne,fa,ni,ta,sil,ri,zu,be,sil1,lu,sil2,['catch'],[1.1953000000119118],[1.1953000000119118],0.444,no_beat,0.7513000000119119,0.7513000000119119,"[""space""]",ni,4,testConjL2Uns//time_viol.r2.s2.0.wav,3.0,conjunction_un,unsyncopated,b,s2,no_rule,time,L2,m,1.8396,6.0,1.0,0.7534,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
68,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,68,Online_conjL1_syn//c.ro.fo7.none.none.wav,pu,zu,la,ki,sil,ze,ne,lu,sil1,ri,sil2,['-'],,,none,none,,,,fo,3,testConjL2Uns//r1.s1.1.wav,3.0,conjunction_un,unsyncopated,a,s1,rule,rule,L2,m,0.5529,6.0,0.0,0.7622,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
69,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,69,Online_conjL1_syn//c.ro.fo5.1332.0.wav,fo,zu,cho,pu,sil,ni,ro,ki,sil1,fa,sil2,['catch'],[0.831399999991163],[0.831399999991163],0.0,beat,0.831399999991163,0.831399999991163,"[""space""]",fo,3,testConjL2Uns//r1.s1.0.wav,3.0,conjunction_un,unsyncopated,a,s1,rule,rule,L2,m,2.1547,6.0,0.0,0.4689,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
70,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,70,Online_conjL1_syn//c.ro.fo6.none.none.wav,ta,fa,ni,be,sil,la,ne,cho,sil1,ze,sil2,['-'],,,none,none,,,,fo,3,testConjL2Uns//r1.s2.2.wav,3.0,conjunction_un,unsyncopated,a,s2,rule,rule,L2,m,1.1695,6.0,0.0,0.7014,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
71,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r2,71,Online_conjL1_syn//c.ro.fo4.444.1110.wav,ta,ze,ro,be,sil,fo,ni,cho,sil1,zu,sil2,['catch'],[1.871600000009039],[1.871600000009039],1.11,no_beat,0.7616000000090388,0.7616000000090388,"[""space""]",fo,3,testConjL2Uns//dep_viol.r1.s1.0.wav,3.0,conjunction_un,unsyncopated,a,s1,no_rule,dep,L2,z,2.9349,7.0,0.0,0.5728,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
72,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,72,Online_conjL1_syn//b.ta.be19.666.1554.wav,fa,la,ni,ta,sil,cho,ne,be,sil1,ri,sil2,['catch'],[2.2333999999912066],[2.2333999999912066],1.554,no_beat,0.6793999999912066,0.6793999999912066,"[""space""]",be,2,testWhatL3Uns//r1.s2.2.wav,4.0,what,unsyncopated,a,s2,rule,rule,L3,z,0.2923,7.0,1.0,0.3717,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
73,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,73,Online_conjL1_syn//b.ta.be18.none.none.wav,pu,ni,zu,ki,sil,ne,la,ze,sil1,cho,sil2,['-'],,,none,none,,,,be,2,testWhatL3Uns//dep_viol.r2.s1.0.wav,4.0,what,unsyncopated,b,s1,no_rule,dep,L3,m,0.1013,6.0,1.0,0.3006,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
74,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r2,74,Online_conjL1_syn//b.ta.be16.666.1554.wav,ro,ne,lu,ta,sil,la,ri,be,sil1,fo,sil2,['catch'],[2.288400000005822],[2.288400000005822],1.554,no_beat,0.7344000000058222,0.7344000000058222,"[""space""]",be,2,testWhatL3Uns//r1.s2.0.wav,4.0,what,unsyncopated,a,s2,rule,rule,L3,z,0.2534,7.0,1.0,0.2372,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
75,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,75,Online_conjL1_syn//b.ta.be17.none.none.wav,zu,lu,ze,pu,sil,la,cho,ki,sil1,fa,sil2,['-'],,,none,none,,,,be,2,testWhatL3Uns//dep_viol.r2.s2.0.wav,4.0,what,unsyncopated,b,s2,no_rule,dep,L3,z,0.3723,7.0,0.0,0.4752,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
76,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s1,r1,76,Online_conjL1_syn//b.ta.be23.none.none.wav,pu,cho,ze,ki,sil,ne,la,ri,sil1,fa,sil2,['-'],,,none,none,,,,be,2,testWhatL3Uns//time_viol.r2.s1.0.wav,4.0,what,unsyncopated,b,s1,no_rule,time,L3,m,0.3848,5.0,1.0,0.42,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
77,2024-02-10_09h59.33.855,Unsyncopated_study2,s108,26.0,masculino,right,España,"Català, Castellano",Master degree,no,no,B,1,conjunction_syn,L1,syncopated,s2,r1,77,Online_conjL1_syn//b.ta.be22.none.none.wav,zu,la,cho,pu,sil,ne,ri,ki,sil1,fa,sil2,['-'],,,none,none,,,,be,2,testWhatL3Uns//r1.s1.2.wav,4.0,what,unsyncopated,a,s1,rule,rule,L3,m,0.5035,6.0,0.0,0.29,3.0,3.0,Català,0.0,Castellano,6.0,English,6.0,5.0,4.0,yes,yes,no,Flauta,6,Guitarra,6,Batería,6,,,58.0,yes
