Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,lang_5,age_l5,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,final comment,BMRQ_Score,bilingual
445,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,53,Online_whatL2//c.cha.me8.1998.1332.wav,go,ñu,ño,sil2,du,me,mi,sil,cha,su,sil1,['catch'],[2.356700000001183],[2.356700000001183],1.998,no_beat,0.3587000000011831,0.3587000000011831,"[""space""]",cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
446,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,54,Online_whatL2//c.cha.me11.1332.0.wav,me,ba,si,sil2,fe,cha,ñu,sil,ra,bi,sil1,['catch'],[1.8694000000004962],[1.8694000000004962],1.332,no_beat,0.5374000000004961,0.5374000000004961,"[""space""]",cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
447,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,55,Online_whatL2//c.cha.me9.none.none.wav,te,to,si,sil2,fe,su,ñu,sil,ra,bi,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
448,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,56,Online_whatL2//c.cha.me0.1998.222.wav,fe,me,ño,sil,ra,su,si,sil2,cha,mi,sil1,['catch'],[2.3623999999981606],[2.3623999999981606],1.998,no_beat,0.3643999999981606,0.3643999999981606,"[""space""]",cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
449,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,57,Online_whatL2//c.cha.me2.none.none.wav,go,ba,si,sil2,du,mi,ñu,sil,bi,ño,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
450,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,58,Online_whatL2//c.cha.me1.1110.0.wav,me,mi,ba,sil,fe,cha,su,sil2,ra,ñu,sil1,['catch'],[1.5683000000008178],[1.5683000000008178],1.11,no_beat,0.4583000000008177,0.4583000000008177,"[""space""]",cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
451,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,59,Online_whatL2//c.cha.me3.1332.444.wav,go,to,me,sil,du,si,cha,sil2,ño,te,sil1,['catch'],[1.842299999998886],[1.842299999998886],1.332,no_beat,0.510299999998886,0.510299999998886,"[""space""]",cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
452,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,60,Online_whatL2//b.fe.ra2.none.none.wav,go,cha,mi,sil2,du,to,bi,sil,ño,ba,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
453,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,61,Online_whatL2//b.fe.ra1.0.1110.wav,fe,bi,ño,sil2,ra,ba,cha,sil,ñu,to,sil1,['miss'],,,0.0,beat,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
454,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,62,Online_whatL2//b.fe.ra0.0.1110.wav,fe,cha,ño,sil2,ra,te,me,sil,to,ñu,sil1,['miss'],,,0.0,beat,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
455,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,63,Online_whatL2//b.fe.ra3.1110.1998.wav,si,ño,me,sil2,fe,ñu,cha,sil,ra,bi,sil1,['miss'],,,1.11,no_beat,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
456,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,64,Online_whatL2//a.go.du16.888.1776.wav,cha,bi,mi,sil,go,me,to,sil1,du,ño,sil2,['miss'],,,1.776,beat,,,,du,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
457,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,65,Online_whatL2//a.go.du19.1110.1998.wav,si,cha,ñu,sil2,go,mi,ño,sil,du,me,sil1,['miss'],,,1.998,no_beat,,,,du,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
458,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,66,Online_whatL2//a.go.du18.0.1110.wav,go,cha,me,sil2,du,ño,ñu,sil,ba,mi,sil1,['miss'],,,1.11,no_beat,,,,du,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
459,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,67,Online_whatL2//a.go.du17.888.1776.wav,si,ño,bi,sil,go,te,ñu,sil1,du,su,sil2,['miss'],,,1.776,beat,,,,du,2,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
460,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,68,Online_whatL2//c.cha.me17.0.444.wav,cha,te,me,sil2,go,bi,ñu,sil,du,mi,sil1,['miss'],,,0.0,beat,,,,cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
461,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,69,Online_whatL2//c.cha.me19.none.none.wav,go,su,bi,sil,du,ño,to,sil2,ñu,ba,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
462,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,70,Online_whatL2//c.cha.me18.none.none.wav,bi,to,ñu,sil,fe,ño,ba,sil1,ra,si,sil2,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
463,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,71,Online_whatL2//c.cha.me16.none.none.wav,go,ñu,bi,sil2,du,to,te,sil,ño,mi,sil1,['-'],,,none,none,,,,cha,3,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
464,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,72,Online_whatL2//b.fe.ra18.none.none.wav,go,si,te,sil,du,to,ño,sil2,me,bi,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
465,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,73,Online_whatL2//b.fe.ra16.0.1110.wav,fe,te,su,sil2,ra,si,ñu,sil,cha,mi,sil1,['catch'],[2.2189000000003034],[2.2189000000003034],0.0,beat,,2.2189000000003034,"[""space""]",fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
466,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,74,Online_whatL2//b.fe.ra19.0.888.wav,fe,si,ñu,sil,ra,me,su,sil2,cha,to,sil1,['miss'],,,0.0,beat,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
467,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,75,Online_whatL2//b.fe.ra17.none.none.wav,ñu,su,to,sil,go,te,bi,sil2,du,si,sil1,['false alarm'],[1.004800000000614],[1.004800000000614],none,none,,,"[""space""]",fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
468,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,76,Online_whatL2//d.si.ñu31.none.none.wav,fe,mi,ño,sil,ra,su,me,sil1,ba,te,sil2,['false alarm'],[1.0121999999992113],[1.0121999999992113],none,none,,,"[""space""]",si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
469,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,77,Online_whatL2//d.si.ñu29.222.1110.wav,fe,si,me,sil,ra,ñu,ño,sil2,mi,te,sil1,['catch'],[0.8207000000011249],[0.8207000000011249],0.222,no_beat,0.5987000000011249,0.5987000000011249,"[""space""]",si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
470,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,78,Online_whatL2//d.si.ñu28.444.1554.wav,go,me,si,sil2,du,to,ñu,sil,te,mi,sil1,['catch'],[0.903599999999642],[0.903599999999642],0.444,no_beat,0.459599999999642,0.459599999999642,"[""space""]",si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
471,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,79,Online_whatL2//d.si.ñu30.1332.222.wav,fe,ñu,te,sil2,ra,si,to,sil,bi,ba,sil1,['catch'],[2.058900000000449],[2.058900000000449],1.332,no_beat,0.7269000000004489,0.7269000000004489,"[""space""]",si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
472,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r2,80,Online_whatL2//d.si.ñu23.none.none.wav,me,to,ño,sil2,fe,cha,su,sil,ra,mi,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
473,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,81,Online_whatL2//d.si.ñu20.none.none.wav,fe,cha,me,sil2,ra,to,bi,sil,mi,ba,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
474,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,82,Online_whatL2//d.si.ñu21.none.none.wav,go,cha,ño,sil,du,su,bi,sil2,ba,te,sil1,['-'],,,none,none,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
475,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r2,83,Online_whatL2//d.si.ñu22.444.1332.wav,fe,to,si,sil,ra,bi,ñu,sil2,ba,me,sil1,['miss'],,,0.444,no_beat,,,,si,4,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
476,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,84,Online_whatL2//b.fe.ra7.none.none.wav,go,cha,me,sil,du,bi,te,sil1,ñu,su,sil2,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
477,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s1,r1,85,Online_whatL2//b.fe.ra4.none.none.wav,go,te,to,sil2,du,ño,me,sil,su,cha,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
478,2023-07-13_11h41.22.030,Unsyncopated1,s5,36.0,masculino,both,España,Español,Master degree,no,no,A,4,what,L2,unsyncopated,s2,r1,86,Online_whatL2//b.fe.ra6.none.none.wav,si,su,te,sil2,go,ba,mi,sil,du,ñu,sil1,['-'],,,none,none,,,,fe,1,,,,,,,,,,,,,,,4.0,3.0,Español,0.0,Húngaro,1.0,Inglés,6.0,Alemán,15.0,Italiano,14.0,5.0,2.0,yes,no,no,Guitarra,10,Tambor,10,,,"En el ultimo test la silaba FE es muy dificil de identificar, no se si es por que lo dice la maquina, pero casi no se aprecia.Algunos de los idiomas, tienen similitudes con las lenguages indigenas o Japonesas ya que usan silabas.",71.0,yes
