Unnamed: 0,date,expName,participant,age,sex,hand,residence,native_lang,education_level,lang_deficit,aud_deficit,group,block,condition,language,rhythm,rule structure online,rule type online,order_trial_on,trial_online,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,catch_syll_resp,rts_syll_catch,clean_rts,time_syll,beat_no_beat,catch_rtsTR,catch_rts,syllable_catch.keys,cond_syll,syll_to_catch,test_offline,block_off,condition_off,rhythm_off,rule,rule_str_off,rule_norule,conds_offline,language_off,Partz_no_partm.keys,Partz_no_partm.rt,security_1_7.keys,accuracy,security_1_7.rt,n_lang,n_lang_used,lang_1,age_l1,lang_2,age_l2,lang_3,age_l3,lang_4,age_l4,ability_learn_l2,tendence_mix_lan,music_experience,muisc_use,partiture,instr_1,age_M1,instr_2,age_M2,preguntas_musica1,BMRQ_answer.response,BMRQ_Score,bilingual
36,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,36,Online_conjL4_un//a.zi.lo22.888.1776.wav,bu,ñi,pe,sil,zi,bo,ci,sil1,lo,ru,sil2,['catch'],[2.1537000002861078],[2.1537000002861078],1.776,beat,0.3777000002861077,0.3777000002861077,"[""space""]",lo,2,testConjL3Syn//r1.s2.1.wav,2.0,conjunction_syn,syncopated,a,s2,rule,rule,L3,z,0.6931,4.0,1.0,1.1012,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
37,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,37,Online_conjL4_un//a.zi.lo21.888.1776.wav,ci,da,de,sil,zi,bu,po,sil1,lo,re,sil2,['catch'],[2.203400000095371],[2.203400000095371],1.776,beat,0.427400000095371,0.427400000095371,"[""space""]",lo,2,testConjL3Syn//r2.s2.1.wav,2.0,conjunction_syn,syncopated,b,s2,rule,rule,L3,m,0.5158,7.0,0.0,0.4885,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
38,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,38,Online_conjL4_un//a.zi.lo23.none.none.wav,ñi,bo,po,sil,ja,da,ña,sil1,nu,re,sil2,['-'],,,none,none,,,,lo,2,testConjL3Syn//cat_viol.r2.s2.0.wav,2.0,conjunction_syn,syncopated,b,s2,no_rule,cat,L3,m,0.8733,6.0,1.0,2.0552,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
39,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r2,39,Online_conjL4_un//a.zi.lo20.none.none.wav,ja,da,ñi,sil,nu,ña,ci,sil1,re,ru,sil2,['-'],,,none,none,,,,lo,2,testConjL3Syn//cat_viol.r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,no_rule,cat,L3,z,0.1658,5.0,0.0,1.0413,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
40,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,40,Online_conjL4_un//b.ja.nu19.none.none.wav,zi,ña,pe,sil,lo,bu,ñi,sil1,da,ru,sil2,['-'],,,none,none,,,,ja,1,testConjL3Syn//time_viol.r1.s1.0.wav,2.0,conjunction_syn,syncopated,a,s1,no_rule,time,L3,z,0.5739,6.0,0.0,0.6899,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
41,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r2,41,Online_conjL4_un//b.ja.nu16.0.888.wav,ja,da,po,sil,nu,ru,bu,sil1,ci,de,sil2,['catch'],[0.37059999990458437],[0.37059999990458437],0.0,beat,0.3705999999045843,0.3705999999045843,"[""space""]",ja,1,testConjL3Syn//cat_viol.r1.s1.0.wav,2.0,conjunction_syn,syncopated,a,s1,no_rule,cat,L3,m,0.4667,5.0,1.0,2.2587,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
42,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r2,42,Online_conjL4_un//b.ja.nu17.0.888.wav,ja,da,ru,sil,nu,ña,ci,sil1,po,re,sil2,['catch'],[0.37659999990455617],[0.37659999990455617],0.0,beat,0.3765999999045561,0.3765999999045561,"[""space""]",ja,1,testConjL3Syn//dep_viol.r2.s1.0.wav,2.0,conjunction_syn,syncopated,b,s1,no_rule,dep,L3,z,0.7857,3.0,0.0,0.8403,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
43,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,43,Online_conjL4_un//b.ja.nu18.none.none.wav,re,ci,bu,sil,zi,ñi,ña,sil1,lo,pe,sil2,['-'],,,none,none,,,,ja,1,testConjL3Syn//r2.s2.0.wav,2.0,conjunction_syn,syncopated,b,s2,rule,rule,L3,m,0.4366,5.0,0.0,1.4339,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
44,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,44,Online_conjL4_un//d.pe.po13.1776.1110.wav,zi,ña,ñi,sil,lo,po,bu,sil1,pe,de,sil2,['catch'],[2.495200000286104],[2.495200000286104],1.776,beat,0.7192000002861041,0.7192000002861041,"[""space""]",pe,4,testConjL3Syn//dep_viol.r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,no_rule,dep,L3,m,0.6176,2.0,1.0,0.8673,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
45,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,45,Online_conjL4_un//d.pe.po14.none.none.wav,zi,bo,da,sil,lo,ña,ci,sil1,de,re,sil2,['-'],,,none,none,,,,pe,4,testConjL3Syn//r1.s1.0.wav,2.0,conjunction_syn,syncopated,a,s1,rule,rule,L3,z,0.6708,1.0,1.0,1.6886,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
46,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,46,Online_conjL4_un//d.pe.po12.none.none.wav,da,ñi,bo,sil,ja,ña,ru,sil1,nu,bu,sil2,['-'],,,none,none,,,,pe,4,testConjL3Syn//r1.s2.2.wav,2.0,conjunction_syn,syncopated,a,s2,rule,rule,L3,z,0.4724,6.0,1.0,0.7333,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
47,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r2,47,Online_conjL4_un//d.pe.po15.444.1332.wav,ja,bu,pe,sil,nu,ru,po,sil1,de,da,sil2,['miss'],,,0.444,no_beat,,,,pe,4,testConjL3Syn//time_viol.r1.s2.0.wav,2.0,conjunction_syn,syncopated,a,s2,no_rule,time,L3,m,0.3395,7.0,1.0,0.7525,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
48,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r2,48,Online_conjL4_un//a.zi.lo27.none.none.wav,ja,ña,bu,sil,nu,ñi,re,sil1,pe,po,sil2,['-'],,,none,none,,,,lo,2,testWhenL2Uns//dep_viol.r1.s1.0.wav,3.0,when,unsyncopated,a,s1,no_rule,dep,L2,z,1.5622,7.0,1.0,0.778,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
49,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,49,Online_conjL4_un//a.zi.lo26.888.1776.wav,pe,bu,de,sil,zi,da,ñi,sil1,lo,bo,sil2,['catch'],[2.244900000095299],[2.244900000095299],1.776,beat,0.4689000000952992,0.4689000000952992,"[""space""]",lo,2,testWhenL2Uns//r1.s1.2.wav,3.0,when,unsyncopated,a,s1,rule,rule,L2,z,0.1247,6.0,1.0,1.0351,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
50,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,50,Online_conjL4_un//a.zi.lo24.888.1776.wav,re,bo,po,sil,zi,da,ñi,sil1,lo,pe,sil2,['catch'],[2.186699999809207],[2.186699999809207],1.776,beat,0.4106999998092069,0.4106999998092069,"[""space""]",lo,2,testWhenL2Uns//cat_viol.r1.s2.0.wav,3.0,when,unsyncopated,a,s2,no_rule,cat,L2,m,0.0679,7.0,0.0,0.9761,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
51,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,51,Online_conjL4_un//a.zi.lo25.888.1776.wav,bu,ña,de,sil,zi,ci,pe,sil1,lo,po,sil2,['catch'],[2.194199999809257],[2.194199999809257],1.776,beat,0.4181999998092569,0.4181999998092569,"[""space""]",lo,2,testWhenL2Uns//time_viol.r2.s2.0.wav,3.0,when,unsyncopated,b,s2,no_rule,time,L2,z,0.3043,7.0,1.0,1.2577,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
52,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r2,52,Online_conjL4_un//a.zi.lo19.none.none.wav,ja,bo,po,sil,nu,pe,re,sil1,ci,ña,sil2,['-'],,,none,none,,,,lo,2,testWhenL2Uns//r2.s1.2.wav,3.0,when,unsyncopated,b,s1,rule,rule,L2,m,2.5737,4.0,0.0,1.8326,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
53,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,53,Online_conjL4_un//a.zi.lo17.none.none.wav,re,pe,ru,sil,ja,bu,ña,sil1,nu,po,sil2,['-'],,,none,none,,,,lo,2,testWhenL2Uns//r2.s1.0.wav,3.0,when,unsyncopated,b,s1,rule,rule,L2,m,1.0888,4.0,0.0,0.6678,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
54,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,54,Online_conjL4_un//a.zi.lo18.888.1776.wav,po,da,ña,sil,zi,re,ci,sil1,lo,de,sil2,['catch'],[2.189599999904658],[2.189599999904658],1.776,beat,0.413599999904658,0.413599999904658,"[""space""]",lo,2,testWhenL2Uns//time_viol.r2.s1.0.wav,3.0,when,unsyncopated,b,s1,no_rule,time,L2,m,0.652,6.0,0.0,1.9435,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
55,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,55,Online_conjL4_un//a.zi.lo16.0.888.wav,zi,ci,ru,sil,lo,bu,de,sil1,da,po,sil2,['catch'],[1.669099999904688],[1.669099999904688],0.888,beat,0.781099999904688,0.781099999904688,"[""space""]",lo,2,testWhenL2Uns//r1.s2.2.wav,3.0,when,unsyncopated,a,s2,rule,rule,L2,z,0.1772,4.0,1.0,1.7507,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
56,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,56,Online_conjL4_un//c.bu.da21.none.none.wav,de,bo,ñi,sil,ja,ci,po,sil1,nu,re,sil2,['-'],,,none,none,,,,bu,3,testWhenL2Uns//r2.s1.1.wav,3.0,when,unsyncopated,b,s1,rule,rule,L2,m,0.1554,1.0,0.0,1.1324,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
57,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,57,Online_conjL4_un//c.bu.da23.none.none.wav,po,ru,pe,sil,zi,re,ña,sil1,lo,ci,sil2,['-'],,,none,none,,,,bu,3,testWhenL2Uns//time_viol.r1.s1.0.wav,3.0,when,unsyncopated,a,s1,no_rule,time,L2,z,2.2686,6.0,1.0,0.4676,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
58,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,58,Online_conjL4_un//c.bu.da22.1110.0.wav,da,ci,bo,sil,zi,bu,ru,sil1,lo,pe,sil2,['catch'],[1.6903000001907458],[1.6903000001907458],1.11,no_beat,0.5803000001907457,0.5803000001907457,"[""space""]",bu,3,testWhenL2Uns//cat_viol.r2.s2.0.wav,3.0,when,unsyncopated,b,s2,no_rule,cat,L2,m,0.4218,1.0,0.0,1.3694,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
59,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,59,Online_conjL4_un//c.bu.da20.1332.222.wav,zi,da,pe,sil,lo,ñi,bu,sil1,po,de,sil2,['catch'],[1.754199999809316],[1.754199999809316],1.332,no_beat,0.422199999809316,0.422199999809316,"[""space""]",bu,3,testWhenL2Uns//r1.s2.1.wav,3.0,when,unsyncopated,a,s2,rule,rule,L2,m,0.3711,7.0,0.0,0.6402,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
60,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,60,Online_conjL4_un//c.bu.da4.1776.1110.wav,zi,re,bo,sil,lo,da,ru,sil1,bu,de,sil2,['catch'],[2.3294000000953474],[2.3294000000953474],1.776,beat,0.5534000000953474,0.5534000000953474,"[""space""]",bu,3,testWhenL2Uns//r2.s2.2.wav,3.0,when,unsyncopated,b,s2,rule,rule,L2,z,0.2842,6.0,1.0,1.3162,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
61,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r2,61,Online_conjL4_un//c.bu.da6.1776.444.wav,ja,ru,da,sil,nu,ñi,ña,sil1,bu,re,sil2,['catch'],[2.286199999809355],[2.286199999809355],1.776,beat,0.5101999998093552,0.5101999998093552,"[""space""]",bu,3,testWhenL2Uns//r1.s2.0.wav,3.0,when,unsyncopated,a,s2,rule,rule,L2,m,2.7328,3.0,0.0,1.5013,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
62,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,62,Online_conjL4_un//c.bu.da5.222.444.wav,po,bu,da,sil,zi,de,ci,sil1,lo,re,sil2,['catch'],[0.9367999997137986],[0.9367999997137986],0.222,no_beat,0.7147999997137986,0.7147999997137986,"[""space""]",bu,3,testWhenL2Uns//cat_viol.r2.s1.0.wav,3.0,when,unsyncopated,b,s1,no_rule,cat,L2,m,0.1528,4.0,0.0,0.8018,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
63,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,63,Online_conjL4_un//c.bu.da7.none.none.wav,zi,re,po,sil,lo,bo,ci,sil1,ña,de,sil2,['-'],,,none,none,,,,bu,3,testWhenL2Uns//r2.s2.1.wav,3.0,when,unsyncopated,b,s2,rule,rule,L2,z,0.1345,7.0,1.0,7.6838,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
64,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,64,Online_conjL4_un//a.zi.lo14.0.888.wav,zi,po,ñi,sil,lo,bo,da,sil1,pe,bu,sil2,['catch'],[1.3853999996184712],[1.3853999996184712],0.888,beat,0.4973999996184711,0.4973999996184711,"[""space""]",lo,2,testWhenL2Uns//time_viol.r1.s2.0.wav,3.0,when,unsyncopated,a,s2,no_rule,time,L2,m,0.2311,6.0,0.0,0.7059,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
65,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,65,Online_conjL4_un//a.zi.lo13.none.none.wav,re,ña,bo,sil,ja,bu,ñi,sil1,nu,da,sil2,['-'],,,none,none,,,,lo,2,testWhenL2Uns//r1.s1.0.wav,3.0,when,unsyncopated,a,s1,rule,rule,L2,m,0.8355,6.0,0.0,0.837,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
66,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,66,Online_conjL4_un//a.zi.lo12.none.none.wav,re,bo,pe,sil,ja,bu,ru,sil1,nu,de,sil2,['-'],,,none,none,,,,lo,2,testWhenL2Uns//dep_viol.r2.s1.0.wav,3.0,when,unsyncopated,b,s1,no_rule,dep,L2,z,1.4158,3.0,1.0,1.5866,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
67,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,67,Online_conjL4_un//a.zi.lo15.none.none.wav,po,ñi,pe,sil,ja,da,bo,sil1,nu,de,sil2,['-'],,,none,none,,,,lo,2,testWhenL2Uns//dep_viol.r1.s2.0.wav,3.0,when,unsyncopated,a,s2,no_rule,dep,L2,m,0.6877,7.0,0.0,1.3856,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
68,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,68,Online_conjL4_un//b.ja.nu10.none.none.wav,bu,da,de,sil,zi,ña,ñi,sil1,lo,ci,sil2,['false alarm'],[0.02390000009540927],[0.02390000009540927],none,none,,,"[""space""]",ja,1,testWhenL2Uns//cat_viol.r1.s1.0.wav,3.0,when,unsyncopated,a,s1,no_rule,cat,L2,m,0.7066,1.0,0.0,0.9847,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
69,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r1,69,Online_conjL4_un//b.ja.nu11.none.none.wav,ci,re,bu,sil,zi,da,ña,sil1,lo,ru,sil2,['-'],,,none,none,,,,ja,1,testWhenL2Uns//r2.s2.0.wav,3.0,when,unsyncopated,b,s2,rule,rule,L2,m,0.3178,5.0,0.0,0.5052,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
70,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r1,70,Online_conjL4_un//b.ja.nu9.none.none.wav,zi,de,bu,sil,lo,bo,po,sil1,da,ñi,sil2,['-'],,,none,none,,,,ja,1,testWhenL2Uns//r1.s1.1.wav,3.0,when,unsyncopated,a,s1,rule,rule,L2,z,0.2406,7.0,1.0,0.8179,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
71,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,71,Online_conjL4_un//b.ja.nu8.888.1776.wav,po,ñi,re,sil,ja,de,da,sil1,nu,pe,sil2,['catch'],[1.4885000000001583],[1.4885000000001583],0.888,beat,0.6005000000001582,0.6005000000001582,"[""space""]",ja,1,testWhenL2Uns//dep_viol.r2.s2.0.wav,3.0,when,unsyncopated,b,s2,no_rule,dep,L2,m,2.7666,3.0,0.0,1.2723,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
72,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s1,r2,72,Online_conjL4_un//a.zi.lo10.none.none.wav,ja,ña,da,sil,nu,re,de,sil1,bu,bo,sil2,['-'],,,none,none,,,,lo,2,testWhatL1Uns//r1.s2.0.wav,4.0,what,unsyncopated,a,s2,rule,rule,L1,m,0.5832,7.0,0.0,0.8012,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
73,2024-04-16_10h15.26.230,Experiment4_uns,s156,22.0,feminino,left,Suecia,Catalan y español ,Master degree,no,no,A,1,conjunction_un,L4,unsyncopated,s2,r2,73,Online_conjL4_un//a.zi.lo11.none.none.wav,po,re,ña,sil,ja,bo,ru,sil1,nu,pe,sil2,['-'],,,none,none,,,,lo,2,testWhatL1Uns//r1.s1.2.wav,4.0,what,unsyncopated,a,s1,rule,rule,L1,z,0.2214,5.0,1.0,0.7854,3.0,3.0,Catalan ,0.0,Español ,0 ,Inglés ,5.0,Sueco ,22.0,5.0,4.0,yes,yes,yes,Flauta dulce ,6,Guitarra,6,,,72.0,yes
